date,index
2018/08/10,3405.0191
2018/08/13,3390.3441
2018/08/14,3372.9137
2018/08/15,3291.976
2018/08/16,3276.7276
2018/08/17,3229.6198
2018/08/20,3267.2498
2018/08/21,3326.6489
2018/08/22,3307.9545
2018/08/23,3320.0257
2018/08/24,3325.3347
2018/08/27,3406.5735
2018/08/28,3400.1705
2018/08/29,3386.5736
2018/08/30,3351.0942
2018/08/31,3334.5036
2018/09/03,3321.8248
2018/09/04,3363.8984
2018/09/05,3298.1412
2018/09/06,3262.8808
2018/09/07,3277.6438
2018/09/10,3230.0681
2018/09/11,3224.2116
2018/09/12,3202.0248
2018/09/13,3236.5662
2018/09/14,3242.0902
2018/09/17,3204.9224
2018/09/18,3269.4319
2018/09/19,3312.4823
2018/09/20,3310.1258
2018/09/21,3410.4856
2018/09/25,3379.8043
2018/09/26,3417.2413
2018/09/27,3403.5902
2018/09/28,3438.8649
2018/10/08,3290.8988
2018/10/09,3288.6906
2018/10/10,3281.5978
2018/10/11,3124.1139
2018/10/12,3170.7262
2018/10/15,3126.4516
2018/10/16,3100.9738
2018/10/17,3118.2463
2018/10/18,3044.3918
2018/10/19,3134.9455
2018/10/22,3270.2732
2018/10/23,3183.4257
2018/10/24,3188.2018
2018/10/25,3194.3084
2018/10/26,3173.635
2018/10/29,3076.8889
2018/10/30,3110.2605
2018/10/31,3153.8234
2018/11/01,3177.0338
2018/11/02,3290.2455
2018/11/05,3262.8351
2018/11/06,3243.1504
2018/11/07,3221.9101
2018/11/08,3212.7737
2018/11/09,3167.4442
2018/11/12,3205.1407
2018/11/13,3237.3823
2018/11/14,3204.9427
2018/11/15,3242.3715
2018/11/16,3257.6735
2018/11/19,3294.6031
2018/11/20,3218.4076
2018/11/21,3226.4918
2018/11/22,3214.4273
2018/11/23,3143.4752
2018/11/26,3141.2434
2018/11/27,3137.2413
2018/11/28,3178.9326
2018/11/29,3137.6542
2018/11/30,3172.69
2018/12/03,3260.9502
2018/12/04,3267.7095
2018/12/05,3252.0041
2018/12/06,3181.673
2018/12/07,3181.5646
2018/12/10,3144.7631
2018/12/11,3159.8158
2018/12/12,3170.6092
2018/12/13,3219.6924
2018/12/14,3165.9109
2018/12/17,3161.1966
2018/12/18,3128.4265
2018/12/19,3091.1255
2018/12/20,3067.4169
2018/12/21,3029.3951
2018/12/24,3038.1981
2018/12/25,3017.2815
2018/12/26,3002.0327
2018/12/27,2990.5057
2018/12/28,3010.6536
2019/01/02,2969.5353
2019/01/03,2964.8421
2019/01/04,3035.8741
2019/01/07,3054.303
2019/01/08,3047.7035
2019/01/09,3078.4759
2019/01/10,3072.6864
2019/01/11,3094.7782
2019/01/14,3067.7845
2019/01/15,3127.9904
2019/01/16,3128.6517
2019/01/17,3111.4168
2019/01/18,3168.1739
2019/01/21,3185.6364
2019/01/22,3143.3171
2019/01/23,3141.0532
2019/01/24,3158.7817
2019/01/25,3184.4696
2019/01/28,3183.7777
2019/01/29,3193.9698
2019/01/30,3168.4829
2019/01/31,3201.6331
2019/02/01,3247.3971
2019/02/11,3306.4725
2019/02/12,3330.3353
2019/02/13,3397.0276
2019/02/14,3402.1403
2019/02/15,3338.7047
2019/02/18,3445.7448
2019/02/19,3439.6078
2019/02/20,3451.9273
2019/02/21,3442.7056
2019/02/22,3520.1182
2019/02/25,3729.4831
2019/02/26,3684.6935
2019/02/27,3678.3921
2019/02/28,3669.3703
2019/03/01,3749.7143
2019/03/04,3794.104
2019/03/05,3816.0132
2019/03/06,3848.0903
2019/03/07,3808.8497
2019/03/08,3657.579
2019/03/11,3729.9546
2019/03/12,3755.3519
2019/03/13,3724.1941
2019/03/14,3698.4858
2019/03/15,3745.005
2019/03/18,3851.7479
2019/03/19,3833.9626
2019/03/20,3835.4397
2019/03/21,3836.8913
2019/03/22,3833.8013
2019/03/25,3742.8252
2019/03/26,3700.4388
2019/03/27,3743.3878
2019/03/28,3728.3953
2019/03/29,3872.3412
2019/04/01,3973.928
2019/04/02,3971.2852
2019/04/03,4022.1566
2019/04/04,4062.2309
2019/04/08,4057.2286
2019/04/09,4075.4301
2019/04/10,4085.847
2019/04/11,3997.5778
2019/04/12,3988.6168
2019/04/15,3975.5244
2019/04/16,4085.7891
2019/04/17,4087.2398
2019/04/18,4072.0753
2019/04/19,4120.6078
2019/04/22,4025.6109
2019/04/23,4019.0053
2019/04/24,4030.0887
2019/04/25,3941.816
2019/04/26,3889.2748
2019/04/29,3900.3339
2019/04/30,3913.211
2019/05/06,3684.6168
2019/05/07,3720.6684
2019/05/08,3667.4574
2019/05/09,3599.7001
2019/05/10,3730.4513
2019/05/13,3668.7255
2019/05/14,3645.1503
2019/05/15,3727.0923
2019/05/16,3743.9635
2019/05/17,3648.7609
2019/05/20,3617.7924
2019/05/21,3666.7762
2019/05/22,3649.3796
2019/05/23,3583.9646
2019/05/24,3593.9139
2019/05/27,3637.1971
2019/05/28,3672.2605
2019/05/29,3663.909
2019/05/30,3641.1833
2019/05/31,3629.7893
2019/06/03,3632.0127
2019/06/04,3598.4666
2019/06/05,3597.105
2019/06/06,3564.6778
2019/06/10,3610.7435
2019/06/11,3719.2759
2019/06/12,3691.0957
2019/06/13,3685.3933
2019/06/14,3654.8799
2019/06/17,3654.8248
2019/06/18,3667.6185
2019/06/19,3715.9381
2019/06/20,3828.5183
2019/06/21,3833.9383
2019/06/24,3841.2659
2019/06/25,3801.3098
2019/06/26,3794.331
2019/06/27,3834.8172
2019/06/28,3825.5873
2019/07/01,3935.8116
2019/07/02,3937.1691
2019/07/03,3893.5341
2019/07/04,3873.1019
2019/07/05,3893.2025
2019/07/08,3802.7897
2019/07/09,3793.1297
2019/07/10,3786.739
2019/07/11,3785.221
2019/07/12,3808.7311
2019/07/15,3824.1878
2019/07/16,3806.8449
2019/07/17,3804.6384
2019/07/18,3768.4019
2019/07/19,3807.9551
2019/07/22,3781.6832
2019/07/23,3789.9135
2019/07/24,3819.8325
2019/07/25,3851.0665
2019/07/26,3858.5688
2019/07/29,3854.2704
2019/07/30,3870.3176
2019/07/31,3835.3589
2019/08/01,3803.4694
2019/08/02,3747.4379
2019/08/05,3675.6884
2019/08/06,3636.3289
2019/08/07,3621.431
2019/08/08,3669.2936
2019/08/09,3633.5296
2019/08/12,3699.1047
2019/08/13,3665.7515
2019/08/14,3682.4015
2019/08/15,3694.0006
2019/08/16,3710.5386
2019/08/19,3791.0946
2019/08/20,3787.7324
2019/08/21,3781.7579
2019/08/22,3793.5061
2019/08/23,3820.8638
2019/08/26,3765.9105
2019/08/27,3816.9459
2019/08/28,3802.5844
2019/08/29,3790.1867
2019/08/30,3799.5863
2019/09/02,3848.3198
2019/09/03,3853.6106
2019/09/04,3886.0012
2019/09/05,3925.323
2019/09/06,3948.5075
2019/09/09,3972.9484
2019/09/10,3959.265
2019/09/11,3930.0999
2019/09/12,3972.3799
2019/09/16,3957.7154
2019/09/17,3891.2208
2019/09/18,3910.0837
2019/09/19,3924.3823
2019/09/20,3935.6511
2019/09/23,3890.6616
2019/09/24,3901.0758
2019/09/25,3870.9837
2019/09/26,3841.1388
2019/09/27,3852.6534
2019/09/30,3814.5282
2019/10/08,3837.6791
2019/10/09,3843.2392
2019/10/10,3874.6391
2019/10/11,3911.7253
2019/10/14,3953.2411
2019/10/15,3936.2498
2019/10/16,3922.6854
2019/10/17,3925.2216
2019/10/18,3869.3777
2019/10/21,3880.8398
2019/10/22,3895.8809
2019/10/23,3871.0848
2019/10/24,3870.6678
2019/10/25,3896.7923
2019/10/28,3926.585
2019/10/29,3910.226
2019/10/30,3891.2255
2019/10/31,3886.7519
2019/11/01,3952.3872
2019/11/04,3978.1216
2019/11/05,4002.8128
2019/11/06,3984.8816
2019/11/07,3991.8749
2019/11/08,3973.0107
2019/11/11,3902.9783
2019/11/12,3903.6888
2019/11/13,3899.9815
2019/11/14,3905.857
2019/11/15,3877.0892
2019/11/18,3907.9291
2019/11/19,3947.0392
2019/11/20,3907.8641
2019/11/21,3889.598
2019/11/22,3849.9948
2019/11/25,3878.2061
2019/11/26,3891.6533
2019/11/27,3875.6186
2019/11/28,3862.3029
2019/11/29,3828.6706
2019/12/02,3836.0589
2019/12/03,3851.0873
2019/12/04,3849.819
2019/12/05,3879.3638
2019/12/06,3902.3853
2019/12/09,3895.4468
2019/12/10,3900.3843
2019/12/11,3902.7492
2019/12/12,3891.0242
2019/12/13,3968.2211
2019/12/16,3987.5464
2019/12/17,4041.7996
2019/12/18,4032.7826
2019/12/19,4027.1495
2019/12/20,4017.2527
2019/12/23,3967.0962
2019/12/24,3992.9581
2019/12/25,3990.8671
2019/12/26,4025.9879
2019/12/27,4022.0278
2019/12/30,4081.6334
2019/12/31,4096.5821
2020/01/02,4152.2408
2020/01/03,4144.9649
2020/01/06,4129.2954
2020/01/07,4160.2274
2020/01/08,4112.3172
2020/01/09,4164.3697
2020/01/10,4163.1849
2020/01/13,4203.9883
2020/01/14,4189.8862
2020/01/15,4166.7344
2020/01/16,4149.0434
2020/01/17,4154.853
2020/01/20,4185.8304
2020/01/21,4114.3085
2020/01/22,4131.9311
2020/01/23,4003.9013
2020/02/03,3688.3578
2020/02/04,3785.6376
2020/02/05,3828.5272
2020/02/06,3899.7751
2020/02/07,3899.8693
2020/02/10,3916.0052
2020/02/11,3952.4643
2020/02/12,3984.4325
2020/02/13,3959.9188
2020/02/14,3987.7342
2020/02/17,4077.4241
2020/02/18,4057.5108
2020/02/19,4051.3107
2020/02/20,4144.6561
2020/02/21,4149.4903
2020/02/24,4132.8388
2020/02/25,4123.8543
2020/02/26,4073.0152
2020/02/27,4084.8759
2020/02/28,3940.0488
2020/03/02,4069.6662
2020/03/03,4091.3615
2020/03/04,4115.0524
2020/03/05,4206.7251
2020/03/06,4138.5072
2020/03/09,3997.1325
2020/03/10,4082.7315
2020/03/11,4028.4289
2020/03/12,3950.9111
2020/03/13,3895.3128
2020/03/16,3727.8398
2020/03/17,3709.6822
2020/03/18,3636.2565
2020/03/19,3589.0926
2020/03/20,3653.2239
2020/03/23,3530.3058
2020/03/24,3625.1146
2020/03/25,3722.5181
2020/03/26,3698.0472
2020/03/27,3710.0605
2020/03/30,3674.1108
2020/03/31,3686.1551
2020/04/01,3675.0758
2020/04/02,3734.5306
2020/04/03,3713.2183
2020/04/07,3798.0214
2020/04/08,3780.3445
2020/04/09,3792.8105
2020/04/10,3769.1782
2020/04/13,3753.2566
2020/04/14,3825.6991
2020/04/15,3797.3623
2020/04/16,3802.3806
2020/04/17,3839.4871
2020/04/20,3853.4551
2020/04/21,3808.0474
2020/04/22,3839.3834
2020/04/23,3829.7525
2020/04/24,3796.9721
2020/04/27,3822.769
2020/04/28,3849.1465
2020/04/29,3867.032
2020/04/30,3912.5772
2020/05/06,3936.2539
2020/05/07,3924.8946
2020/05/08,3963.6217
2020/05/11,3960.1803
2020/05/12,3960.2378
2020/05/13,3968.2529
2020/05/14,3925.2177
2020/05/15,3912.8159
2020/05/18,3922.9117
2020/05/19,3956.2495
2020/05/20,3935.222
2020/05/21,3913.7949
2020/05/22,3824.064
2020/05/25,3829.3245
2020/05/26,3872.7701
2020/05/27,3845.6135
2020/05/28,3856.6324
2020/05/29,3867.0232
2020/06/01,3971.3402
2020/06/02,3983.5677
2020/06/03,3983.6477
2020/06/04,3982.1851
2020/06/05,4001.2509
2020/06/08,4021.9549
2020/06/09,4047.0293
2020/06/10,4039.7051
2020/06/11,3995.8846
2020/06/12,4003.0829
2020/06/15,3954.9883
2020/06/16,4014.5702
2020/06/17,4017.5941
2020/06/18,4044.3842
2020/06/19,4098.7095
2020/06/22,4102.0459
2020/06/23,4121.7944
2020/06/24,4138.9895
2020/06/29,4109.7164
2020/06/30,4163.9637
2020/07/01,4247.7835
2020/07/02,4335.8445
2020/07/03,4419.5955
2020/07/06,4670.0949
2020/07/07,4698.1264
2020/07/08,4774.0042
2020/07/09,4840.7712
2020/07/10,4753.1333
2020/07/13,4852.9612
2020/07/14,4806.6902
2020/07/15,4744.4687
2020/07/16,4516.2532
2020/07/17,4544.7007
2020/07/20,4680.3046
2020/07/21,4691.0425
2020/07/22,4714.4454
2020/07/23,4712.4357
2020/07/24,4505.5906
2020/07/27,4528.45
2020/07/28,4568.2576
2020/07/29,4679.008
2020/07/30,4656.1506
2020/07/31,4695.0462
2020/08/03,4771.3108
2020/08/04,4775.8024
2020/08/05,4777.1089
2020/08/06,4762.7642
2020/08/07,4707.9262
2020/08/10,4724.8697
2020/08/11,4681.7837
2020/08/12,4647.6446
2020/08/13,4635.7126
2020/08/14,4704.6288
2020/08/17,4815.2261
2020/08/18,4812.7564
2020/08/19,4740.6784
2020/08/20,4679.1544
2020/08/21,4718.8431
2020/08/24,4755.8491
2020/08/25,4761.9507
2020/08/26,4706.1302
2020/08/27,4731.3451
2020/08/28,4844.2652
2020/08/31,4816.2153
2020/09/01,4842.1223
2020/09/02,4843.887
2020/09/03,4817.0952
2020/09/04,4770.219
2020/09/07,4669.3677
2020/09/08,4694.3894
2020/09/09,4584.5887
2020/09/10,4581.9775
2020/09/11,4627.2826
2020/09/14,4651.0507
2020/09/15,4688.4826
2020/09/16,4657.3584
2020/09/17,4632.7142
2020/09/18,4737.0887
2020/09/21,4691.4281
2020/09/22,4635.7608
2020/09/23,4652.3273
2020/09/24,4563.0657
2020/09/25,4570.0216
2020/09/28,4581.9085
2020/09/29,4591.7993
2020/09/30,4587.3953
2020/10/09,4681.1412
2020/10/12,4823.1578
2020/10/13,4839.201
2020/10/14,4807.1021
2020/10/15,4798.7361
2020/10/16,4791.676
2020/10/19,4755.4879
2020/10/20,4793.4672
2020/10/21,4792.8284
2020/10/22,4777.9845
2020/10/23,4718.4881
2020/10/26,4691.2359
2020/10/27,4699.2792
2020/10/28,4737.2718
2020/10/29,4772.9198
2020/10/30,4695.3338
2020/11/02,4720.8313
2020/11/03,4777.5608
2020/11/04,4813.6564
2020/11/05,4885.1118
2020/11/06,4885.7178
2020/11/09,4981.3497
2020/11/10,4953.8756
2020/11/11,4904.8981
2020/11/12,4908.463
2020/11/13,4856.8513
2020/11/16,4904.1716
2020/11/17,4894.786
2020/11/18,4891.6716
2020/11/19,4927.9891
2020/11/20,4943.2882
2020/11/23,5005.0273
2020/11/24,4974.2855
2020/11/25,4910.7
2020/11/26,4919.5912
2020/11/27,4980.765
2020/11/30,4960.2519
2020/12/01,5067.0983
2020/12/02,5067.1447
2020/12/03,5057.0603
2020/12/04,5065.9163
2020/12/07,5022.2351
2020/12/08,5009.8786
2020/12/09,4942.6986
2020/12/10,4940.5249
2020/12/11,4889.6292
2020/12/14,4934.8352
2020/12/15,4945.1
2020/12/16,4953.867
2020/12/17,5017.4784
2020/12/18,4999.9678
2020/12/21,5046.8396
2020/12/22,4964.7727
2020/12/23,5007.1235
2020/12/24,5000.0154
2020/12/25,5042.0137
2020/12/28,5064.4147
2020/12/29,5042.9361
2020/12/30,5113.7105
2020/12/31,5211.2885
2021/01/04,5267.7181
2021/01/05,5368.5049
2021/01/06,5417.6677
2021/01/07,5513.6568
2021/01/08,5495.4306
2021/01/11,5441.1583
2021/01/12,5596.3525
2021/01/13,5577.9711
2021/01/14,5470.4563
2021/01/15,5458.0812
2021/01/18,5518.5205
2021/01/19,5437.5234
2021/01/20,5476.4336
2021/01/21,5564.9693
2021/01/22,5569.776
2021/01/25,5625.9232
2021/01/26,5512.9678
2021/01/27,5528.0034
2021/01/28,5377.1427
2021/01/29,5351.9646
2021/02/01,5417.6484
2021/02/02,5501.0915
2021/02/03,5485.2008
2021/02/04,5473.9475
2021/02/05,5483.414
2021/02/08,5564.5618
2021/02/09,5686.2502
2021/02/10,5807.7191
2021/02/18,5768.3814
2021/02/19,5778.842
2021/02/22,5597.3327
2021/02/23,5579.6681
2021/02/24,5437.5683
2021/02/25,5469.5584
2021/02/26,5336.7609
2021/03/01,5418.7837
2021/03/02,5349.6301
2021/03/03,5452.2125
2021/03/04,5280.7058
2021/03/05,5262.7958
2021/03/08,5080.0246
2021/03/09,4970.9994
2021/03/10,5003.6121
2021/03/11,5128.2156
2021/03/12,5146.3786
2021/03/15,5035.5441
2021/03/16,5079.3624
2021/03/17,5100.8581
2021/03/18,5141.7681
2021/03/19,5007.0907
2021/03/22,5057.152
2021/03/23,5009.2459
2021/03/24,4928.6853
2021/03/25,4926.3469
2021/03/26,5037.9899
2021/03/29,5046.8773
2021/03/30,5094.7291
2021/03/31,5048.3607
2021/04/01,5110.7768
2021/04/02,5161.5569
2021/04/06,5140.3418
2021/04/07,5103.7428
2021/04/08,5112.2086
2021/04/09,5035.3374
2021/04/12,4947.7459
2021/04/13,4939.6438
2021/04/14,4980.6279
2021/04/15,4948.9741
2021/04/16,4966.1811
2021/04/19,5087.0165
2021/04/20,5083.3654
2021/04/21,5098.7449
2021/04/22,5089.2435
2021/04/23,5135.4534
2021/04/26,5077.2372
2021/04/27,5090.5195
2021/04/28,5119.2421
2021/04/29,5164.1692
2021/04/30,5123.489
2021/05/06,5061.1244
2021/05/07,4996.0527
2021/05/10,4992.422
2021/05/11,5023.0595
2021/05/12,5044.5481
2021/05/13,4992.9738
2021/05/14,5110.5901
2021/05/17,5184.9853
2021/05/18,5187.6013
2021/05/19,5172.272
2021/05/20,5186.412
2021/05/21,5134.1483
2021/05/24,5155.5875
2021/05/25,5318.478
2021/05/26,5320.5927
2021/05/27,5338.2329
2021/05/28,5321.0886
2021/05/31,5331.5696
2021/06/01,5341.6798
2021/06/02,5289.9736
2021/06/03,5255.2855
2021/06/04,5282.2772
2021/06/07,5277.6271
2021/06/08,5232.1165
2021/06/09,5236.4493
2021/06/10,5271.4661
2021/06/11,5224.703
2021/06/15,5166.5597
2021/06/16,5080.4909
2021/06/17,5101.8924
2021/06/18,5102.4657
2021/06/21,5090.3854
2021/06/22,5122.1583
2021/06/23,5147.3938
2021/06/24,5155.9738
2021/06/25,5239.9684
2021/06/28,5251.7604
2021/06/29,5190.5445
2021/06/30,5224.041
2021/07/01,5229.6642
2021/07/02,5081.1172
2021/07/05,5085.7924
2021/07/06,5083.1043
2021/07/07,5140.4899
2021/07/08,5088.2566
2021/07/09,5069.4361
2021/07/12,5132.7088
2021/07/13,5142.0991
2021/07/14,5083.0849
2021/07/15,5151.4626
2021/07/16,5094.7727
2021/07/19,5113.4945
2021/07/20,5108.9941
2021/07/21,5144.0428
2021/07/22,5151.7517
2021/07/23,5089.2282
2021/07/26,4925.299
2021/07/27,4751.313
2021/07/28,4760.4826
2021/07/29,4850.2746
2021/07/30,4811.1695
2021/08/02,4933.736
2021/08/03,4934.4583
2021/08/04,4978.8479
2021/08/05,4948.6703
2021/08/06,4921.5647
2021/08/09,4985.5627
2021/08/10,5043.148
2021/08/11,5015.3406
2021/08/12,4973.3509
2021/08/13,4945.9829
2021/08/16,4941.0676
2021/08/17,4837.4034
2021/08/18,4894.2384
2021/08/19,4862.1394
2021/08/20,4769.2678
2021/08/23,4835.8782
2021/08/24,4888.3902
2021/08/25,4898.1572
2021/08/26,4801.6094
2021/08/27,4827.0433
2021/08/30,4813.2703
2021/08/31,4805.6099
2021/09/01,4869.4587
2021/09/02,4869.4113
2021/09/03,4843.0624
2021/09/06,4933.7262
2021/09/07,4992.8294
2021/09/08,4972.1324
2021/09/09,4970.0133
2021/09/10,5013.5219
2021/09/13,4991.6598
2021/09/14,4917.1617
2021/09/15,4867.3187
2021/09/16,4807.6978
2021/09/17,4855.9402
2021/09/22,4821.7675
2021/09/23,4853.1957
2021/09/24,4849.4277
2021/09/27,4877.3698
2021/09/28,4883.828
2021/09/29,4833.9281
2021/09/30,4866.3826
2021/10/08,4929.9409
2021/10/11,4936.1918
2021/10/12,4883.8369
2021/10/13,4940.1089
2021/10/14,4913.6123
2021/10/15,4932.1084
2021/10/18,4874.7753
2021/10/19,4922.7232
2021/10/20,4910.1846
2021/10/21,4928.0156
2021/10/22,4959.7254
2021/10/25,4979.5235
2021/10/26,4963.0984
2021/10/27,4898.1644
2021/10/28,4864.138
2021/10/29,4908.7701
2021/11/01,4890.6851
2021/11/02,4839.8457
2021/11/03,4821.1119
2021/11/04,4868.7419
2021/11/05,4842.3458
2021/11/08,4848.1795
2021/11/09,4846.7444
2021/11/10,4821.1925
2021/11/11,4898.6529
2021/11/12,4888.3749
2021/11/15,4882.3777
2021/11/16,4883.3206
2021/11/17,4885.7544
2021/11/18,4837.6185
2021/11/19,4890.0575
2021/11/22,4912.399
2021/11/23,4913.3457
2021/11/24,4916.6579
2021/11/25,4896.4416
2021/11/26,4860.1265
2021/11/29,4851.423
2021/11/30,4832.026
2021/12/01,4843.851
2021/12/02,4856.163
2021/12/03,4901.0175
2021/12/06,4892.6209
2021/12/07,4922.1015
2021/12/08,4995.9298
2021/12/09,5078.6901
2021/12/10,5055.1172
2021/12/13,5083.8007
2021/12/14,5049.6953
2021/12/15,5005.8991
2021/12/16,5034.7321
2021/12/17,4954.7599
2021/12/20,4880.4178
2021/12/21,4913.4853
2021/12/22,4914.4544
2021/12/23,4948.7389
2021/12/24,4921.3449
2021/12/27,4919.3238
2021/12/28,4955.9644
2021/12/29,4883.4804
2021/12/30,4921.5109
2021/12/31,4940.3733
2022/01/04,4917.7653
2022/01/05,4868.1202
2022/01/06,4818.2318
2022/01/07,4822.3689
2022/01/10,4844.0451
2022/01/11,4797.7735
2022/01/12,4845.5787
2022/01/13,4765.9191
2022/01/14,4726.7317
2022/01/17,4767.2762
2022/01/18,4813.3472
2022/01/19,4780.3784
2022/01/20,4823.5091
2022/01/21,4779.3142
2022/01/24,4786.7377
2022/01/25,4678.4511
2022/01/26,4712.3109
2022/01/27,4619.8765
2022/01/28,4563.772
2022/02/07,4634.0899
2022/02/08,4608.7729
2022/02/09,4652.0609
2022/02/10,4639.8625
2022/02/11,4601.3953
2022/02/14,4551.6878
2022/02/15,4600.1025
2022/02/16,4617.9893
2022/02/17,4629.1649
2022/02/18,4651.2358
2022/02/21,4634.3141
2022/02/22,4574.1527
2022/02/23,4623.0465
2022/02/24,4529.3189
2022/02/25,4573.4247
2022/02/28,4581.6459
2022/03/01,4619.6862
2022/03/02,4578.6007
2022/03/03,4551.6283
2022/03/04,4496.4301
2022/03/07,4352.7775
2022/03/08,4265.391
2022/03/09,4226.3463
2022/03/10,4292.8374
2022/03/11,4306.5217
2022/03/14,4174.7577
2022/03/15,3983.812
2022/03/16,4156.081
2022/03/17,4237.6956
2022/03/18,4265.9017
2022/03/21,4258.7459
2022/03/22,4255.295
2022/03/23,4276.5174
2022/03/24,4251.3061
2022/03/25,4174.5742
2022/03/28,4148.4663
2022/03/29,4134.1441
2022/03/30,4254.0989
2022/03/31,4222.5968
2022/04/01,4276.158
2022/04/06,4263.8411
2022/04/07,4209.0998
2022/04/08,4230.7669
2022/04/11,4100.0703
2022/04/12,4179.9727
2022/04/13,4139.737
2022/04/14,4191.5684
2022/04/15,4188.7472
2022/04/18,4166.3844
2022/04/19,4134.9017
2022/04/20,4070.7889
2022/04/21,3995.83
2022/04/22,4013.2498
2022/04/25,3814.9127
2022/04/26,3784.1198
2022/04/27,3895.5361
2022/04/28,3921.1073
2022/04/29,4016.241
2022/05/05,4010.2102
2022/05/06,3908.815
2022/05/09,3877.4364
2022/05/10,3919.8684
2022/05/11,3976.4231
2022/05/12,3958.74
2022/05/13,3988.6002
2022/05/16,3956.5378
2022/05/17,4005.8934
2022/05/18,3991.9069
2022/05/19,3999.5984
2022/05/20,4077.5998
2022/05/23,4053.9823
2022/05/24,3959.1541
2022/05/25,3983.1784
2022/05/26,3993.0446
2022/05/27,4001.2988
2022/05/30,4029.0179
2022/05/31,4091.5176
2022/06/01,4083.1772
2022/06/02,4089.5682
2022/06/06,4166.085
2022/06/07,4179.1285
2022/06/08,4219.8122
2022/06/09,4175.6747
2022/06/10,4238.9936
2022/06/13,4189.3527
2022/06/14,4222.3114
2022/06/15,4278.2178
2022/06/16,4250.0614
2022/06/17,4309.0444
2022/06/20,4330.4328
2022/06/21,4325.5657
2022/06/22,4270.6227
2022/06/23,4343.8781
2022/06/24,4394.7723
2022/06/27,4444.2639
2022/06/28,4490.5166
2022/06/29,4421.357
2022/06/30,4485.0108
2022/07/01,4466.7179
2022/07/04,4496.0303
2022/07/05,4489.5383
2022/07/06,4423.9698
2022/07/07,4443.4736
2022/07/08,4428.781
2022/07/11,4354.6167
2022/07/12,4313.6184
2022/07/13,4321.4617
2022/07/14,4322.0742
2022/07/15,4248.5273
2022/07/18,4292.5858
2022/07/19,4269.3401
2022/07/20,4283.8027
2022/07/21,4236.0578
2022/07/22,4238.2341
2022/07/25,4212.6441
2022/07/26,4245.9758
2022/07/27,4225.0357
2022/07/28,4225.6733
2022/07/29,4170.1019
2022/08/01,4188.6784
2022/08/02,4107.024
2022/08/03,4066.9754
2022/08/04,4101.5367
2022/08/05,4156.9111
2022/08/08,4148.0746
2022/08/09,4156.2907
2022/08/10,4109.7373
2022/08/11,4193.5428
2022/08/12,4191.152
2022/08/15,4185.6794
2022/08/16,4177.837
2022/08/17,4216.9586
2022/08/18,4180.0996
2022/08/19,4151.0738
2022/08/22,4181.3965
2022/08/23,4161.0823
2022/08/24,4082.4195
2022/08/25,4116.2396
2022/08/26,4107.5455
2022/08/29,4089.5205
2022/08/30,4075.7937
2022/08/31,4078.8402
2022/09/01,4043.7395
2022/09/02,4023.6131
2022/09/05,4015.4264
2022/09/06,4052.2802
2022/09/07,4054.983
2022/09/08,4037.6839
2022/09/09,4093.7874
2022/09/13,4111.1145
2022/09/14,4065.359
2022/09/15,4027.1186
2022/09/16,3932.6826
2022/09/19,3928.0001
2022/09/20,3932.8361
2022/09/21,3903.7348
2022/09/22,3869.344
2022/09/23,3856.0212
2022/09/26,3836.6773
2022/09/27,3892.295
2022/09/28,3828.7098
2022/09/29,3827.1434
2022/09/30,3804.8853
2022/10/10,3720.9365
2022/10/11,3727.6867
2022/10/12,3784.3064
2022/10/13,3752.6729
2022/10/14,3842.4698
2022/10/17,3846.4119
2022/10/18,3838.2667
2022/10/19,3776.5335
2022/10/20,3754.9269
2022/10/21,3742.8929
2022/10/24,3633.3733
2022/10/25,3627.4542
2022/10/26,3656.9027
2022/10/27,3631.1448
2022/10/28,3541.3295
2022/10/31,3508.7034
2022/11/01,3634.1732
2022/11/02,3677.8051
2022/11/03,3647.8966
2022/11/04,3767.1746
2022/11/07,3775.2971
2022/11/08,3749.3251
2022/11/09,3714.2704
2022/11/10,3685.6885
2022/11/11,3788.4387
2022/11/14,3794.0171
2022/11/15,3865.9726
2022/11/16,3834.3899
2022/11/17,3818.664
2022/11/18,3801.5686
2022/11/21,3769.1269
2022/11/22,3769.5727
2022/11/23,3773.5287
2022/11/24,3756.8082
2022/11/25,3775.7764
2022/11/28,3733.2424
2022/11/29,3848.4224
2022/11/30,3853.0365
2022/12/01,3894.7687
2022/12/02,3870.9478
2022/12/05,3946.8759
2022/12/06,3968.1979
2022/12/07,3958.4409
2022/12/08,3959.1798
2022/12/09,3998.2442
2022/12/12,3953.4433
2022/12/13,3945.6813
2022/12/14,3954.8857
2022/12/15,3951.9885
2022/12/16,3954.227
2022/12/19,3893.2207
2022/12/20,3829.0173
2022/12/21,3830.5384
2022/12/22,3836.028
2022/12/23,3828.2188
2022/12/26,3843.4887
2022/12/27,3887.854
2022/12/28,3871.2644
2022/12/29,3856.7007
2022/12/30,3871.6338
2023/01/03,3887.8992
2023/01/04,3892.9477
2023/01/05,3968.5782
2023/01/06,3980.8888
2023/01/09,4013.1196
2023/01/10,4017.4737
2023/01/11,4010.0309
2023/01/12,4017.8692
2023/01/13,4074.3772
2023/01/16,4137.9643
2023/01/17,4137.2422
2023/01/18,4130.3143
2023/01/19,4156.0077
2023/01/20,4181.5267
2023/01/30,4201.345
2023/01/31,4156.8578
